Departamento,Municipio,IPS,NIT,Gerente,Caracter,Habilitada
La Guajira,RIOHACHA,IPSI CENTRO EPIDEMIOLOGICO Y DE SALUD INTEGRAL JEKEET AKUAITA,900517548,GRELYS LILIAN SALTAREN GONZALEZ,INDIGENA,SI
La Guajira,RIOHACHA,IPSI EITERRA JAWAPIA,900795851,DAYHANA PATRICIA ROSAS MOSCOTE,INDIGENA,SI
La Guajira,RIOHACHA,IPSI EIYAJAA WANULU,900271091,JUAN CARLOS IBARRA SOLANO,INDIGENA,SI
La Guajira,RIOHACHA,IPSI OUTAJIAPALA,900047571,MANUEL ANTONIO PULIDO REDONDO,INDIGENA,SI
La Guajira,RIOHACHA,IPSI SOL WAYUU,900270453,OSWALDO PISCIOTTI VASQUEZ,INDIGENA,SI
La Guajira,RIOHACHA,IPSIANASHANTA SUPUSHUAYA,900209093,CRISPIN ANTONIO FIGUERO CRESPO,INDIGENA,SI
La Guajira,RIOHACHA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
La Guajira,SAN JUAN DEL CESAR,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,892115010,ELIANA MARGARITA MENDOZA MENDOZA,DEPARTAMENTAL,SI
La Guajira,URIBIA,ESE HOSPITAL DE NAZARETH,892115347,WILDER DE JESUS CURVELO PELAEZ,MUNICIPAL,SI
La Guajira,URIBIA,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,800061765,MELBA LUZ CORTES BOLAÑO,MUNICIPAL,SI
La Guajira,URIBIA,IPSI PALAIMA,900185729,TENILDA BEATRIZ LEDEZMA ALVAREZ,INDIGENA,SI
La Guajira,URIBIA,OUTTAJIAPULEE IPSI,900191322,IVON ROSANA MANJARREZ USTARIZ,INDIGENA,SI
La Guajira,URUMITA,ESE HOSPITAL SANTA CRUZ DE URAMITA,800213942,YADIRA BEATRIZ TABARES RODRIGUEZ,MUNICIPAL,SI
La Guajira,VILLANUEVA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,800075650,DARIO FABRICIO JOSE MARTINEZ FERREIRA,MUNICIPAL,SI
Magdalena,ALGARROBO,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,819003618,Ana Castro Meriño,DEPARTAMENTAL,SI
Magdalena,ARACATACA,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,819001712,IVAN DAVID DE LEON VILLA,DEPARTAMENTAL,SI
Magdalena,ARIGUANÍ,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,819001107,NORALYS MARIA HERNANDEZ SENA,DEPARTAMENTAL,SI
Magdalena,CERRO SAN ANTONIO,ESE HOSPITAL DE CERRO DE SAN ANTONIO,819001307,ERIKA TRINIDAD PONCE BALDOVINO,DEPARTAMENTAL,SI
Magdalena,CHIBOLO,E.S.E. HOSPITAL LOCAL DE CHIVOLO,819001269,LILIANA EVELIN MARRIAGA PARRAO,MUNICIPAL,SI
Magdalena,CIÉNAGA,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,800130625,ANGEL RAFAEL FERNANDEZ GAMERO,DEPARTAMENTAL,SI
Magdalena,CONCORDIA,ESE HOSPITAL LOCAL DE CONCORDIA,819003462,JESUS DANIEL GUTIERREZ JIMENEZ,DEPARTAMENTAL,SI
Magdalena,EL BANCO,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA,800154347,Jesus David Numa Urrea,DEPARTAMENTAL,SI
Magdalena,EL BANCO,SAMUEL VILLANUEVA VALEST EMPRESA SOCIAL DEL ESTADO,819004280,ROY ENRIQUE GARCIA SANCHEZ,MUNICIPAL,SI
Magdalena,EL PIÑON,ESE HOSPITAL SAN PEDRO DE EL PIÑON,819001312,Yuris Patricia Montenegro Chavez,MUNICIPAL,SI
Magdalena,EL RETÉN,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE EL RETEN,819001796,ALVARO ISAAC RUIZ VENCE,MUNICIPAL,SI
Magdalena,FUNDACIÓN,E.S.E. HOSPITAL SAN RAFAEL,891780008,DARWIN AVILA SIERRA,DEPARTAMENTAL,SI
Magdalena,FUNDACIÓN,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,819002551,MELQUISIDED AREVALO ACOSTA,MUNICIPAL,SI
Magdalena,FUNDACIÓN,GONAWINDUA ETTE ENNAKA IPS INDIGENA,819003539,ALFONSO TORRES VILLAFAÑE,INDIGENA,SI
Magdalena,GUAMAL,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,819002534,Milena Del Carmen Chaves Charris,DEPARTAMENTAL,SI
Magdalena,NUEVA GRANADA,ESE HOSPITAL LOCAL DE NUEVA GRANADA,819004318,CLARENA INES GUERRA MACIAS,DEPARTAMENTAL,SI
Magdalena,PEDRAZA,HOSPITAL DE PEDRAZA E.S.E.,819001345,KARENT MILENA MOJICA ORTEGA,DEPARTAMENTAL,SI
Magdalena,PIJIÑO DEL CARMEN,ESE HOSPITAL LOCAL PIJIÑO DEL CARMEN,819001274,JAISON ELJADUE HERRERA,DEPARTAMENTAL,SI
Magdalena,PIVIJAY,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,819002025,LAURA FERNANDA CASADO PISCIOTTI,DEPARTAMENTAL,SI
Magdalena,PLATO,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,819001483,EFRAIN ANTONIO GARCIA JIMENEZ,DEPARTAMENTAL,SI
Magdalena,PLATO,ESE HOSPITAL 7 DE AGOSTO,819002363,PIER ANGELY VELASCO AGUILAR,MUNICIPAL,SI
Magdalena,PUEBLOVIEJO,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SAN JOSE,819001309,DEIBY YESITH PACHECO BARRIOS,DEPARTAMENTAL,SI
Magdalena,REMOLINO,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE REMOLINO,819001235,JOHN LOUIS CAMPO OROZCO,DEPARTAMENTAL,SI
Magdalena,SABANAS DE SAN ANGEL,ESE HOSPITAL LOCAL SABANAS DE SAN ANGEL,819003599,VIVIAN CORREA PONCE,DEPARTAMENTAL,SI
Magdalena,SALAMINA,ESE HOSPITAL LOCAL DE SALAMINA,819001352,CONSTANZA DEL PILAR CLAVIJO PACHECO,MUNICIPAL,SI
Magdalena,SAN SEBASTIÁN DE BUENAVISTA,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,819000736,ELLYS RANGEL DE LA CRUZ,DEPARTAMENTAL,SI
Magdalena,SAN ZENÓN,ESE HOSPITAL LOCAL SAN ZENON,819001273,ALBERTO MANUEL HERNANDEZ RICARDO,DEPARTAMENTAL,SI
Magdalena,SANTA ANA,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,819000626,SHELLY DEL CARMEN CUADRO CURE,DEPARTAMENTAL,SI
Magdalena,SANTA BÁRBARA DE PINTO,EMRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SANTA Bárbara DE PINTO,819004347,LIDA ESTHER VERA SINNING,DEPARTAMENTAL,SI
Magdalena,SANTA MARTA,Defensa Civil Colombiana,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,NACIONAL,SI
Magdalena,SANTA MARTA,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO FERNANDO TROCONIS,891780185,,DEPARTAMENTAL,SI
Magdalena,SANTA MARTA,ESE ALEJANDRO PROSPERO REVEREND,819004070,OMAR DE JESUS SUAREZ PRASCA,DISTRITAL,SI
Magdalena,SANTA MARTA,GONAWINDUA ETTE ENNAKA IPS INDIGENA,819003539,ALFONSO TORRES VILLAFAÑE,INDIGENA,SI
Magdalena,SANTA MARTA,SERVICIO DOCENTE ASISTENCIAL CLINICA ODONTOLOGICA UNIVERSIDAD DEL MAGDALENA,891780111,PABLO HERNAN VERA SALAZAR,DEPARTAMENTAL,SI
Magdalena,SANTA MARTA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI
Magdalena,SITIONUEVO,E.S.E. HOSPITAL LOCAL DE SITIO NUEVO,819001363,CARMEN ALICIA MONSALVO CARPINTERO,DEPARTAMENTAL,SI
Magdalena,TENERIFE,E.S.E. HOSPITAL LOCAL DE TENERIFE,819001302,ANA GARCIA JULIO,DEPARTAMENTAL,SI
Magdalena,ZAPAYÁN,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ZAPAYAN,819004503,JOSE ANGEL DE LA HOZ OROZCO,DEPARTAMENTAL,SI
Magdalena,ZONA BANANERA,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ZONA BANANERA,819003632,NELSON ENRIQUE GARCIA PEREZ,DEPARTAMENTAL,SI
Meta,ACACÍAS,HOSPITAL MUNICIPAL DE ACACIAS ESE,892000264,NUBIA ESPERANZA TORRES ROJAS,MUNICIPAL,SI
Meta,CASTILLA LA NUEVA,HOSPITAL DE CASTILLA LA NUEVA ESE,900004059,ROSA MARIA JIMENEZ BAQUERO,MUNICIPAL,SI
Meta,CUBARRAL,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE CUBARRAL,900048040,KAROL BIBIANA BAQUERO GUTIERREZ,MUNICIPAL,SI
Meta,EL DORADO,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE EL DORADO,900081643,GERMAN ANDREY ACOSTA ALVARADO,MUNICIPAL,SI
Meta,FUENTE DE ORO,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTE DE ORO,822001570,CLAUDIA MARCELA BAYONA RODRIGUEZ,MUNICIPAL,SI
Meta,GRANADA,ESE PRIMER NIVEL GRANADA SALUD,900005594,ZAIDA MILENA LONDOÑO CHAVARRO,MUNICIPAL,SI
Meta,GRANADA,Hospital Departamental de Granada - Empresa Social del Meta,800037021,MONICA MARIA DELGADO PINILLOS,DEPARTAMENTAL,SI
Meta,GUAMAL,HOSPITAL LOCAL DE GUAMAL PRIMER NIVEL E.S.E.,800037202,JAIRO ANDRES MUÑOZ VIZCAINO,MUNICIPAL,SI
Meta,PUERTO LÓPEZ,HOSPITAL LOCAL DE PUERTO LOPEZ ESE,800037979,ALVARO HERNANDO PINILLA LEON,MUNICIPAL,SI
Meta,PUERTO RICO,ESE HSOPITAL NIVEL I PUERTO RICO,900061048,JOSE ALEXANDER DIAZ VERGARA,MUNICIPAL,SI
Meta,RESTREPO,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",822006595,LUIS IGNACIO BETANCOURT SILGUERO,DEPARTAMENTAL,SI
Meta,SAN CARLOS DE GUAROA,cuerpo de bomberos voluntarios surimena,822004266,alberto antonio gonzalez cañizales,NACIONAL,SI
Meta,SAN CARLOS DE GUAROA,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,900077520,MILAYEV GONZALEZ RODRIGUEZ,MUNICIPAL,SI
Meta,SAN MARTÍN,EMPRESA LOCAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,892000458,ANDRES FERNANDEZ CORTES,MUNICIPAL,SI
Meta,VILLAVICENCIO,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,822002459,MARIA MIRYAM LEMA CASTAÑO,MUNICIPAL,SI
Meta,VILLAVICENCIO,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,892000501,LUIS OSCAR GALVES MATEUS,DEPARTAMENTAL,SI
Meta,VILLAVICENCIO,JUNTA DEFENSA CIVIL OLIMPICO POPULAR,800007899,NURY REYES RUIZ,MUNICIPAL,SI
Meta,VILLAVICENCIO,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,DEPARTAMENTAL,SI
Nariño,ALBÁN,ESE CENTRO DE SALUD SAN JOSE,900131684,HAROLD ERNESTO ORDOÑEZ LOPEZ,MUNICIPAL,SI
Nariño,ALDANA,E.S.E. CENTRO DE SALUD NUESTRA SEÑORA DEL PILAR,900192678,MANUELA ELISABETH MONTENEGRO GUERRERO,MUNICIPAL,SI
Nariño,ANCUYÁ,CENTRO DE SALUD ANCUYA E.S.E.,900000410,EDUAR FABIAN ZAMBRANO BENAVIDES,MUNICIPAL,SI
Nariño,ARBOLEDA,E.S.E CENTRO DE SALUD SAN MIGUEL,900135676,AMANDA LILIANA VIVEROS ORDONEZ,MUNICIPAL,SI
Nariño,BARBACOAS,ASOCIACION DE AUTORIDADES Y CABILDOS AWA UNIPA,840000269,Rider Pai Nastacuas,INDIGENA,SI
Nariño,BARBACOAS,E.S.E. HOSPITAL SAN ANTONIO DE BARBACOAS,891200445,OSCAR ARTURO HIDALGO LOPEZ,MUNICIPAL,SI
Nariño,BELÉN,E.S.E. CENTRO DE SALUD BELEN,814001677,CLAUDIA LUCIA BENAVIDES GOMEZ,MUNICIPAL,SI
Nariño,BUESACO,E.S.E. CENTRO DE SALUD VIRGEN DE LOURDES,900142579,MARILUZ MONCAYO VILLARREAL,MUNICIPAL,SI
Nariño,CHACHAGÜÍ,E.S.E. CENTRO DE SALUD NUESTRA SEÑORA DE FÁTIMA,900134497,VICTOR RAUL MARTINEZ MARTINEZ,MUNICIPAL,SI
Nariño,COLÓN,E.S.E. CENTRO DE SALUD LA BUENA ESPERANZA,900136920,ENITH PILAR MUÑOZ DIAZ,MUNICIPAL,SI
Nariño,CONSACA,CENTRO DE SALUD DE CONSACA EMPRESA SOCIAL DEL ESTADO,814006732,ELBA XIMENA VILLACREZ RUIZ,MUNICIPAL,SI
Nariño,CONTADERO,CENTRO DE SALUD SAGRADO CORAZON DE JESUS E.S.E.,900126794,MELANIA YANIRA HORMAZA LUCERO,MUNICIPAL,SI
Nariño,CÓRDOBA,CENTRO DE SALUD DE SAN BARTOLOME DE CORDOBA ESE,814006908,JOSE FABIO GOMEZ CUARAN,MUNICIPAL,SI
Nariño,CÓRDOBA,centro de salud indigena del resguardo de males,814003254,arlez benancio culchac chaves,INDIGENA,SI
Nariño,CUASPUD,CENTRO DE SALUD CUASPUD-CARLOSAMA EMPRESA SOCIAL DEL ESTADO,814006607,DIANA PAOLA MORENO MAYA,MUNICIPAL,SI
Nariño,CUASPUD,IPS INDIGENA DE CARLOSAMA DE LA ASOCIACION DE AUTORIDADES INDIGENAS DE LOS PASTOS,814004052,JOSE ANIBAL TIPAZ PANTOJA,INDIGENA,SI
Nariño,CUMBAL,ESE HOSPITAL CUMBAL,814001329,AMANDA BIBIANA VALENZUELA TAYMAIL,MUNICIPAL,SI
Nariño,CUMBAL,IPS DEL CABILDO INDIGENA DE CHILES,900089294,WILSON ARMANDO RISUEÑO,INDIGENA,SI
Nariño,CUMBAL,IPS INDIGENA CABILDOS CUMBAL PANAN CHILES Y MAYASQUER,814003158,CLEVER YOVANNY IRUA CUASPUD,MUNICIPAL,SI
Nariño,CUMBITARA,E.S.E. SAN PEDRO DE CUMBITARA,900179095,SEBASTIAN JACOBO JIMENEZ PAZ,MUNICIPAL,SI
Nariño,EL CHARCO,Hospital Sagrado Corazón de Jesús Empresa Social del Estado de El Charco,891201108,HECTOR HARVEY DAZA GOMEZ,MUNICIPAL,SI
Nariño,EL PEÑOL,E.S.E CENTRO DE SALUD SAN ISIDRO DE EL PEÑOL,900126464,ROVEIRO HENRY LEITON CERON,MUNICIPAL,SI
Nariño,EL ROSARIO,ESE DE PRIMER NIVEL DE EL MUNICIPIO DE EL ROSARIO,900145604,ALVARO HERNAN GUAMPE NARANJO,MUNICIPAL,SI
Nariño,EL TABLÓN DE GÓMEZ,E.S.E. CENTRO DE SALUD DEL TABLON DE GOMEZ,900154361,JESSICA ANDREA NARVAEZ NOGUERA,MUNICIPAL,SI
Nariño,EL TABLÓN DE GÓMEZ,IPS-I del Pueblo Inga en Aponte,900408019,Carmen Alicia Guerrero Erazo,INDIGENA,SI
Nariño,EL TAMBO,CENTRO HOSPITAL SAN LUIS E.S.E.,900153346,MARGOTH DEL SOCORRO HIDALGO LOPEZ,MUNICIPAL,SI
Nariño,FRANCISCO PIZARRO,E.S.E. CENTRO DE SALUD SEÑOR DEL MAR,900140894,MONICA YOLANDA PANTOJA AGUIRRE,MUNICIPAL,SI
Nariño,FUNES,CENTRO DE SALUD FUNES E.S.E.,900128655,CARLOS ALBERTO AGUIRRE CORTES,MUNICIPAL,SI
Nariño,GUACHUCAL,HOSPITAL GUACHUCAL ESE,837000286,GRACIELA ESMERALDA LUCERO HERNANDEZ,MUNICIPAL,SI
Nariño,GUACHUCAL,IPS INDIGENA DEL RESGUARDO DE MUELLAMUES,900001297,SEGUNDO SERBELION CUASTUMAL CUASTUMAL,INDIGENA,SI
Nariño,GUACHUCAL,IPS-I ASOCIACION DE CABILDOS DE GUACHUCAL Y COLIMBA,814005647,SEGUNDO CARLOS CUASES INGUILAN,INDIGENA,SI
Nariño,GUAITARILLA,CENTRO HOSPITAL GUAITARILLA E.S.E.,814002021,NANCY MARCELA RIASCOS VIVAS,MUNICIPAL,SI
Nariño,GUALMATÁN,CENTRO DE SALUD SEÑOR DE LOS MILAGROS DE GUALMATÁN - EMPRESA SOCIAL DEL ESTADO - E.S.E.,814001594,LIZETH DEL PILAR CANDO IMBACUAN,MUNICIPAL,SI
Nariño,ILES,CENTRO DE SALUD ILES E.S.E.,814006632,DAVID ANDRES CASTRO BASTIDAS,MUNICIPAL,SI
Nariño,IMUÉS,EMPRESA SOCIAL DEL ESTADO SANTIAGO APOSTOL E.S.E.,900142999,CARLOS STEVE FERNANDO REVELO DELGADO,MUNICIPAL,SI
Nariño,IPIALES,ASOCIACION DE CABILDOS INDIGENAS ZONA IPIALES,837000096,CARLOS ALBEIRO PINCHAO CUASQUER,INDIGENA,SI
Nariño,IPIALES,HOSPITAL CIVIL DE IPIALES ESE,800084362,DIEGO FERNANDO MORALES ORTEGON,DEPARTAMENTAL,SI
Nariño,IPIALES,Institucion Prestadora de Servicios de Salud Indígena Guaitara,900056747,OLGA DE JESUS POTOSI CABRERA,INDIGENA,SI
Nariño,IPIALES,ips indígena mallamás,837000084,FABIO EDMUNDO ENRIQUEZ MIRANDA,INDIGENA,SI
Nariño,IPIALES,IPS MUNICIPAL DE IPIALES E.S.E.,900190473,RAUL ANDRES ORBES CHAVES,MUNICIPAL,SI
Nariño,LA CRUZ,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,891201410,GERARDO ORLANDO BRAVO MUÑOZ,MUNICIPAL,SI
Nariño,LA FLORIDA,CENTRO HOSPITAL DE LA FLORIDA EMPRESA SOCIAL DEL ESTADO,900192544,HERNAN RAMIRO DIAZ PASICHANA,MUNICIPAL,SI
Nariño,LA LLANADA,ESE CENTRO DE SALUD SAN JUAN BOSCO,900140292,JAVIER MAURICIO RODRIGUEZ ARGOTY,MUNICIPAL,SI
Nariño,LA TOLA,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,900166361,ELEANA COLOMBIA CASTILLO RAMIREZ,MUNICIPAL,SI
Nariño,LA UNIÓN,Centro de Salud Municipal Nivel I Luis Acosta E.S.E,814006689,VANESA MERCEDES RIVERA ROSERO,MUNICIPAL,SI
Nariño,LA UNIÓN,E.S.E HOSPITAL EDUARDO SANTOS,891200952,GUSTAVO ALEJANDRO ECHEVERRIA VALLEJO,DEPARTAMENTAL,SI
Nariño,LEIVA,ESE CENTRO DE SALUD SAN JOSE DE LEIVA,900193766,DIANA CRISTINA ZAMBRANO ZAMBRANO,MUNICIPAL,SI
Nariño,LINARES,E.S.E. JUAN PABLO II DEL MUNICIPIO DE LINARES,814006620,LILIANA ANDREA GALINDEZ PEREZ,MUNICIPAL,SI
Nariño,LOS ANDES,E.S.E CENTRO DE SALUD DE LOS ANDES,900142446,FAUSTO VINICIO PILATAXI QUIJANO,MUNICIPAL,SI
Nariño,MAGÜI,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,900113729,RAYDA LUCERO CUERO MONTAÑO,MUNICIPAL,SI
Nariño,MALLAMA,CENTRO DE SALUD SANTIAGO DE MALLAMA E.S.E.,814006625,GENITH MARCELA ERAZO REALPE,MUNICIPAL,SI
Nariño,MOSQUERA,E.S.E. CENTRO DE SALUD SAN FRANCISCO,900167616,IVONNE RAQUEL SANDOVAL CUERO,MUNICIPAL,SI
Nariño,NARIÑO,E.S.E. CENTRO DE SALUD SAN SEBASTIAN,900127207,HENRY HERNAN BARCO RAMOS,MUNICIPAL,SI
Nariño,OLAYA HERRERA,CENTRO DE SALUD CAMILO HURTDAO CIFUENTES ESE.,900127853,RUBIELA CASTRO TORRES,MUNICIPAL,SI
Nariño,OSPINA,CENTRO DE SALUD SAN MIGUEL ARCANGEL DE OSPINA ESE,900126676,GIOVANNI ANDRES FAJARDO ROJAS,MUNICIPAL,SI
Nariño,PASTO,"AREA DE SANIDAD POLICIA NARIÑO ""ARSAN DENAR""",800141060,WILLIAM ALBERTO MONTEZUMA LOPEZ,DEPARTAMENTAL,SI
Nariño,PASTO,"E.S.E CENTRO DE HABILITACIÓN DEL NIÑO ""CEHANI""",891200638,RIGOBERTO MELO ZAMBRANO,DEPARTAMENTAL,SI
Nariño,PASTO,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,891200528,JAIME ALBERTO ARTEAGA CORAL,DEPARTAMENTAL,SI
Nariño,PASTO,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,900091143,ANA BELEN ARTEAGA TORRES,MUNICIPAL,SI
Nariño,PASTO,U.A.E. De AERONÁUTICA CIVIL,899999059,GUSTAVO ALBERTO LENIS STEFFENS,NACIONAL,SI
Nariño,PASTO,UNIVERSIDAD DE NARIÑO,800118954,Carlos Eugenio Solarte Portilla,DEPARTAMENTAL,SI
Nariño,POLICARPA,DEFENSA CIVIL COLOMBIANA,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,DEPARTAMENTAL,SI
Nariño,POLICARPA,E.S.E. CENTRO DE SALUD POLICARPA,900176479,DAIRO DIAZ ORTIZ,MUNICIPAL,SI
Nariño,POTOSÍ,E.S.E CENTRO HOSPITAL LUIS ANTONIO MONTERO,814003182,EDGAR ALBERTO BURBANO MARTINEZ,MUNICIPAL,SI
Nariño,PROVIDENCIA,CENTRO DE SALUD DE PROVIDENCIA E.S.E.,814007194,OSCAR BALDEMAR CABRERA QUETAMA,MUNICIPAL,SI
Nariño,PUERRES,CENTRO HOSPITAL NUESTRO SEÑOR DE LA DIVINA MISERICORDIA PUERRES E.S.E.,814003370,ALBA LUCIA MORA BENAVIDES,MUNICIPAL,SI
Nariño,PUPIALES,CENTRO DE SALUD SAN JUAN BAUTISTA DE PUPIALES EMPRESA SOCIAL DEL ESTADO,814006654,LUIS ANTONIO GUZMAN ROSERO,MUNICIPAL,SI
Nariño,RICAURTE,HOSPITAL RICAURTE EMPRESA SOCIAL DEL ESTADO,900121152,NANCY DEL SOCORRO FLOREZ CABRERA,MUNICIPAL,SI
Nariño,ROBERTO PAYÁN,E.S.E. CENTRO HOSPITAL LAS MERCEDES,900160887,FRANCISCA MIREYA BALLECILLA CASTILLO,MUNICIPAL,SI
Nariño,SAMANIEGO,ESE HOSPITAL LORENCITA VILLEGAS DE SANTOS,891200622,MIGUEL ANGEL PANTOJA CABRERA,MUNICIPAL,SI
Nariño,SAN BERNARDO,ESE CENTRO DE SALUD SAN BERNARDO,900134576,YOLANDA NANCY PANTOJA HERNANDEZ,MUNICIPAL,SI
Nariño,SAN LORENZO,E.S.E. CENTRO DE SALUD SAN LORENZO,900192832,ALEXANDRA RAMOS DELGADO,MUNICIPAL,SI
Nariño,SAN PABLO,HOSPITAL SAN CARLOS E.S.E.,891200543,VIVIAN YALILA PAEZ ORDOÑEZ,MUNICIPAL,SI
Nariño,SAN PEDRO DE CARTAGO,E.S.E. CENTRO DE SALUD MUNICIPAL DE CARTAGO,900122524,DAIRA ERASO ALVEAR,MUNICIPAL,SI
Nariño,SANDONÁ,ESE HOSPITAL CLARITA SANTOS DE SANDONA,891200248,RUTHBEY MARISOL ZAMBRANO BENAVIDES,MUNICIPAL,SI
Nariño,SANTA BÁRBARA,E.S.E. CENTRO DE SALUD SANTA BARBARA ISCUANDE,900109862,MARTA ALEXA CASTILLO CABEZAS,MUNICIPAL,SI
Nariño,SANTACRUZ,E.S.E. CENTRO DE SALUD GUACHAVÉS,900129891,MABEL HASBLEIDY CHAZATAR YAMPUEZAN,MUNICIPAL,SI
Nariño,SANTACRUZ,IPS INDIGENA MINGASALUD RESGUARDO INDIGENA DE GUACHAVEZ,814005761,PEDRO DAMIAN ANAMA GETIAL,INDIGENA,SI
Nariño,SAPUYES,CENTRO DE SALUD SAPUYES E.S.E.,900014225,LEIDY YAQUELINE RODRIGUEZ MENESES,MUNICIPAL,SI
Nariño,TAMINANGO,E.S.E. CENTRO HOSPITAL SAN JUAN BAUTISTA,900127211,AURA JAQUELINE ROSERO MARTINEZ,MUNICIPAL,SI
Nariño,TANGUA,CENTRO DE SALUD HERMES ANDRADE MEJIA ESE TANGUA,900125582,DANIANA MARITZA DE LA CRUZ,MUNICIPAL,SI
Nariño,TUMACO,CENTRO HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,840001036,HETTY BELINDA VALENCIA MONTAÑO,MUNICIPAL,SI
Nariño,TUMACO,HOSPITAL SAN ANDRES E.S.E.,800179870,BERNARDO OCAMPO MARTINEZ,DEPARTAMENTAL,SI
Nariño,TÚQUERRES,IPS INDIGENA JULIAN CARLOSAMA,814005760,JOHNNY ALCIBIADES SOTOMAYOR PRECIADO,INDIGENA,SI
Nariño,YACUANQUER,CENTRO DE SALUDYA E.S.E. DE YACUANQUER,900108282,LUIS ALBERTO DIAZ PASICHANA,MUNICIPAL,SI
Norte de Santander,ABREGO,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,807008842,MELISSA ANDREA LLAIN GOMEZ,DEPARTAMENTAL,SI
Norte de Santander,CACHIRÁ,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE OCCIDENTE,807008843,JAIME ALLFONSO ROSALES NUÑEZ,DEPARTAMENTAL,SI
Norte de Santander,CHINÁCOTA,E.S.E HOSPITAL REGIONAL SURORIENTAL,807008827,JAIME GONZALEZ SILVA,DEPARTAMENTAL,SI
Norte de Santander,CÚCUTA,DEFENSA CIVIL COLOMBIANA,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,NACIONAL,SI
Norte de Santander,CÚCUTA,DIRECCION DE SANIDAD POLICIA NACIONAL,830041314,OSCAR ATEHORTUA DUQUE,DEPARTAMENTAL,SI
Norte de Santander,CÚCUTA,E.S.E. CENTRO DE REHABILITACION CARDIO NEURO MUSCULAR DEL NORTE DE SANTANDER,807002015,YONN ALEXANDER ALVAREZ BAYONA,DEPARTAMENTAL,SI
Norte de Santander,CÚCUTA,E.S.E. HOSPITAL MENTAL RUDESINDO SOTO,890500810,EDUARDO SALIM CHAHIN RUEDA,DEPARTAMENTAL,SI
Norte de Santander,CÚCUTA,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,800014918,JUAN AGUSTIN RAMIREZ MONTOYA,DEPARTAMENTAL,SI
Norte de Santander,CÚCUTA,EMPRESA SOCIAL DEL ESTADO IMSALUD,807004352,KATHERINE CALABRO GALVIS,MUNICIPAL,SI
