Departamento;Municipio;Código habilitacion;Nombre prestador;tido codigo;NIT;Razón social;clpr codigo;clpr nombre;ese;Direccion;telefono;fax;email;gerente;nivel;caracter;habilitado;fecha radicacion;fecha vencimiento;fecha cierre;dv;clase persona;naju codigo;naju nombre;numero sede principal;fecha corte REPS
Antioquia;GUATAPE;532104429;ESE HOSPITAL LA INMACULADA;;890981817;E.S.E. HOSPITAL LA INMACULADA;1;Instituciones - IPS;SI;CARRERA 23 A # 31 35;8610 553;8610950;hospitalguatape@edatel.net.co;EDUARDO RIVERA ARCILA;1;MUNICIPAL;SI;20030411;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;HELICONIA;534702192;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL;;890981074;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL;1;Instituciones - IPS;SI;CL 22B # 20-21;5748549897;5748549312;eseheliconia@gmail.com;LUIS CRISTOBAL YANEZ LOZANO;1;MUNICIPAL;SI;20071117;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;HISPANIA;535302381;ESE HOSPITAL SAN JUAN DEL SUROESTE;;800068653;ESE HOSPITAL SAN JUAN DEL SUROESTE;1;Instituciones - IPS;SI;CL 50 # 46-47;84322 11;84322 11 Ext 104;gerencia@hospitalhispania.gov.co;PLINIO RAFAEL RECUERO JIMENEZ;1;MUNICIPAL;SI;20110715;20180715;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;ITAGUI;536013821;"CORPORACIÓN RED PRESTADORA DE SERVICIOS DE SALUD DEL VALLE DE ABURRÁ ""HOSPIRED""";;900646450;"CORPORACIÓN RED PRESTADORA DE SERVICIOS DE SALUD DEL VALLE DE ABURRÁ ""HOSPIRED""";1;Instituciones - IPS;NO;CL 33 # 50A - 25;4484298;4484298;hospired2@gmail.com;LUIS FERNANDO VARGAS ALVAREZ;1;DEPARTAMENTAL;SI;20150312;20190312;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;ITAGUI;536002121;ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA;;811017810;E.S.E. HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA;1;Instituciones - IPS;SI;CALLE 33 No 50 A 25 ITAGUI;054 3732626;3763625;CAD@HOSPITALDELSUR.GOV.CO;OSCAR FERNANDO JIMENEZ LOPEZ;1;MUNICIPAL;SI;20030411;20190130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;ITAGUI;536004339;ESE HOSPITAL SAN RAFAEL-ITAGUI;;890980066;E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ;1;Instituciones - IPS;SI;Carrera 51A No. 45-51;4482224;3700983;gerencia@hsanrafael.org;CARLOS FREDY CARMONA RAMIREZ;2;DEPARTAMENTAL;SI;20030411;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;ITUANGO;536104505;ESE HOSPITAL SAN JUAN DE DIOS;;890980840;ESE HOSPITAL SAN JUAN DE DIOS;1;Instituciones - IPS;SI;KR QUINDIO # 25-54;574 8643100;5748643050 EXT 201;ituahs01@edatel.net.co;LUIS OCTAVIO GUTIERREZ MONTES;1;MUNICIPAL;SI;20061117;20180130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;JARDÍN;536404768;ESE HOSPITAL GABRIEL PELAEZ MONTOYA;;890980732;ESE HOSPITAL GABRIEL PELAEZ MONTOYA;1;Instituciones - IPS;SI;CL 5 UNION # 1 24;5748455555;5748455971;hospital@eljardin-antioquia.gov.co;JOSÉ ANDRÉS HURTADO ARISTIZÁBAL;1;MUNICIPAL;SI;20061117;20180130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;JERICÓ;536804833;NUEVA ESE HOSPITAL SAN RAFAEL JERICO;;890980765;NUEVA ESE HOSPITAL SAN RAFAEL JERICO;1;Instituciones - IPS;SI;CARRERA 5 9-157;0948523166. 0948523272-0948523;8523166;"jerihs01@gmail.com;
fernandoalegriag@gmail.com";ADRIANA MARIA BERMÚDEZ CARDONA;1;MUNICIPAL;SI;20030414;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;LA CEJA;537605926;ESE HOSPITAL DE LA CEJA;;890980758;ESE HOSPITAL DE LA CEJA;1;Instituciones - IPS;SI;CL 17 #19-55;5745531444;5745531444;hospitalceja@une.net.co;José Ricardo Ordoñez Hernández;1;MUNICIPAL;SI;20061117;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;LA ESTRELLA;538005016;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ESTRELLA;;800138968;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ESTRELLA;1;Instituciones - IPS;SI;CL 83 A SUR N° 60 - 45;5743021010;5742796340;infohospital@eselaestrella.gov.co;CAMILO ALFONSO GONZALEZ LAGUNA;1;MUNICIPAL;SI;20061117;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;LA PINTADA;539005090;EMPRESA SOCIAL DEL ESTADO HOSPITAL ANTONIO ROLDAN BETANCUR;;811013792;EMPRESA SOCIAL DEL ESTADO HOSPITAL ANTONIO ROLDAN BETANCUR;1;Instituciones - IPS;SI;KR 30 # 30A - 45;5748454063;5748453315;pinths01@edatel.net.co;VIRGINIA ESPERANZA RENTERIA LEDEZMA;1;MUNICIPAL;SI;20061116;20180130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;LA UNIÓN;540002420;ESE HOSPITAL SAN ROQUE;;890980866;E.S.E. HOSPITAL SAN ROQUE - LA UNION;1;Instituciones - IPS;SI;CALLE 12 No. 11-54;(04) 5560619;5560658;hsanroque_union@hotmail.com;ROBINSON RAFAEL TOVAR SOLANO;1;MUNICIPAL;SI;20030415;20190130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;LIBORINA;541101579;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LORENZO;;890982139;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN LORENZO;1;Instituciones - IPS;SI;KR 13 # 6- 21;8561826;8561085;libohs01@edatel.net.co;CLAUDIA MARIA CALDERON RUEDA;1;MUNICIPAL;SI;20110404;20180404;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MACEO;542505105;EMPRESA SOCIAL DEL ESTADO MARCO A. CARDONA;;890906966;EMPRESA SOCIAL DEL ESTADO MARCO A. CARDONA;1;Instituciones - IPS;SI;KR 30 # 33 - 237;8640283;8640658;macehs01@edatel.net.co;CAROLINA ANDREA SOSA GOMEZ;1;MUNICIPAL;SI;20110516;20180516;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MARINILLA;544005273;ESE HOSPITAL SAN JUAN DE DIOS;;890980752;E.S.E. SAN JUAN DE DIOS DE MARINILLA;1;Instituciones - IPS;SI;CARRERA 36 N 28-85;4 548 40 44;5481188;"hospimar@une.net.co;
hospitalmarinilla@une.net.co;
gerencia@hospitalmarinilla.com.co";EDWIN ABAD QUICENO MARÍN;1;MUNICIPAL;SI;20030414;20180130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500112285;DEFENSA CIVIL COLOMBIANA;;899999717;Defensa Civil Colombiana;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;Calle 60 N° 41-46;2924712;2924705;sec.antioquia@defensacivil.gov.co;MIGUEL ERNESTO PEREZ GUARNIZO;1;NACIONAL;SI;20170323;20180322;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500110649;Departamento de Antioquia;;890900286;Departamento de Antioquia;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CL 42 # 52 - 106;5743838260;5743839476;antioquia@antioquia.gov.co;SERGIO FAJARDO VALDERRAMA;1;DEPARTAMENTAL;SI;20090218;20180130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500102178;EMPRESA SOCIAL DEL ESTADO METROSALUD;;800058016;EMPRESA SOCIAL DEL ESTADO METROSALUD;1;Instituciones - IPS;SI;KR 50 # 44-27 ED SACATIN;5745117505;5745137903;"gerencia@metrosalud.gov.co;
francisco.lopez@metrosalud.gov.co;
grace.gomez@metrosalud.gov.co";LEOPOLDO ABDIEL GIRALDO VELASQUEZ;2;MUNICIPAL;SI;20030415;20190129;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500103815;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P.;;890904996;EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P.;1;Instituciones - IPS;NO;CL 78B # 69 240;5743807200 3807201;5744417099;avelasqm@eeppm.com;Jorge Alberto Julian Londoño De la cuesta;1;MUNICIPAL;SI;20061117;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500102393;ESE HOSPITAL CARISMA;;890985405;ESE HOSPITAL CARISMA;1;Instituciones - IPS;SI;CARRERA 93 N 34 AA 01;944924000;4921576;esecarisma@esecarisma.gov.co;CARLOS MARIO RIVERA ESCOBAR;2;DEPARTAMENTAL;SI;20030416;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500106086;ESE HOSPITAL LA MARIA;;890905177;E.S.E. HOSPITAL LA MARIA;1;Instituciones - IPS;SI;cll 92 ee No. 67 61;42677511;2371963;sistemas@lamaria.gov.co;MISAEL ALBERTO CADAVID JARAMILLO;3;DEPARTAMENTAL;SI;20030416;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500102144;HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;;890904646;HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO;1;Instituciones - IPS;SI;Cra. 48 No.32-102 Medellin - Antioquia - Colombia;(094)3847302;2320227;jbustamante@hgm.gov.co;;3;MUNICIPAL;SI;20030414;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500105274;INDEPORTES ANTIOQUIA;;811007127;INDEPORTES ANTIOQUIA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;Calle 48 N. 70 - 180;2602111;2600160;olozano@indeportesantioquia.gov.co;HERNAN DARIO ELEJALDE LOPEZ;1;DEPARTAMENTAL;SI;20151214;20171214;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500109343;INSTITUTO TECNOLOGICO METROPOLITANO;;800214750;INSTITUTO TECNOLOGICO METROPOLITANO;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CL 73 # 76A - 354;5744405100;5744405102;itm@.edu.co;Maria Victoria Mejia Orozco;;MUNICIPAL;SI;20061116;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500105011;POLITECNICO COLOMBIANO JAIME ISAZA CADAVID CENTRO DE ATENCION EN SALUD Y RIESGOS PROFESIONALES;;890980136;POLITECNICO COLOMBIANO JAIME ISAZA CADAVID CENTRO DE ATENCION EN SALUD Y RIESGOS PROFESIONALES;1;Instituciones - IPS;NO;KR 48 # 7 - 151;5743105177;5742663635;politecnicnicojic@edu.co;GILBERTO GIRALDO BUITRAGO;1;DEPARTAMENTAL;SI;20030414;20180130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500106127;Servicio Nacional de Aprendizaje SENA;;899999034;Servicio Nacional de Aprendizaje SENA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;Cl 51 # 57-70;5760000;2511209;jvasquezc@sena.edu.co;CARLOS FABIO ALVAREZ ANGEL;1;NACIONAL;SI;20120117;20190130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500106240;TECNOLÓGICO DE ANTIOQUIA - INSTITUCIÓN UNIVERSITARIA-.;;890905419;TECNOLÓGICO DE ANTIOQUIA - INSTITUCIÓN UNIVERSITARIA-.;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;Calle 78B No. 72A -220;4547000;4547050;tecnologico@tdea.edu.co;LORENZO PORTOCARRERO SIERRA;1;DEPARTAMENTAL;SI;20150127;20180127;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500104672;UNIVERSIDAD DE ANTIOQUIA;;890980040;UNIVERSIDAD DE ANTIOQUIA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;KR 51 D # 62 - 29 BL 32 PI 1;2196930;2196930;noel@udea.edu.co;MAURICIO ALVIAR RAMIREZ;1;DEPARTAMENTAL;SI;20060817;20180130;;8;JURIDICO;4;Pública;3;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MEDELLÍN;500104324;UNIVERSIDAD NACIONAL DE COLOMBIA;;899999063;UNIVERSIDAD NACIONAL DE COLOMBIA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CRA 64 POR CALLE 65 BLOQUE 21 OF 102;4309614;2300001;asuribe@undmed.edu.co;IGNACIO MANTILLA PRADA;;;SI;20030411;20190130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MONTEBELLO;546703962;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO;;890981096;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO;1;Instituciones - IPS;SI;mtbehs01@edatel.gov.co;8480559;8480558;"gerenciaesemontebello@gmail.com;
cjmazo@gmail.com";CARLOS JULIO MAZO OSPINA;1;MUNICIPAL;SI;20030410;20190130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MURINDÓ;547505020;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN BARTOLOMÉ;;800165050;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN BARTOLOMÉ;1;Instituciones - IPS;SI;CL 2 # 14 - 20;8575093;8575094;hospitalmurindo@hotmail.com;Diver Arley Lopera Castaño;1;MUNICIPAL;SI;20130315;20180315;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;MUTATÁ;548004916;ESE HOSPITAL LA ANUNCIACION;;890981268;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION;1;Instituciones - IPS;SI;Carrera 10 número 10 - 08;4 8578700;8578700;mutahs01@gmail.com;JAIME ANDRES HERRERA MOLINA;1;MUNICIPAL;SI;20030414;20180130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;NARIÑO;548305928;ESE HOSPITAL SAN JOAQUIN NARIÑO ANTIOQUIA;;890981652;E.S.E. HOSPITAL SAN JOAQUIN;1;Instituciones - IPS;SI;Calle13 No 6-33;8680109 8680273 8680363;8680109;"narihs01@hotmail.com;
narihs01@edateil";MARIA ESTELA ACUÑA TERAN;1;MUNICIPAL;SI;20030415;20190130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;NECHÍ;549504915;ESE HOSPITAL LA MISERICORDIA;;800138011;ESE HOSPITAL LA MISERICORDIA;1;Instituciones - IPS;SI;CL LA MISERICORDIA;5748368053;5748368500;gerencia@hospitalnechi.gov.co;ARGELIA MARIA JULIO VERGARA;1;MUNICIPAL;SI;20061117;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;NECOCLÍ;549004811;ESE HOSPITAL SAN SEBASTIAN DE URABA;;890985603;E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ;1;Instituciones - IPS;SI;CL 50 # 36-37;8214546;8214546 Ext. 204;cad@hospitalnecocli.gov.co;WILDER MANUEL PEÑAFIEL ARIAS;1;MUNICIPAL;SI;20030411;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;OLAYA;550105569;E.S.E HOSPITAL SAN MIGUEL;;800202398;ESE HOSPITAL SAN MIGUEL;1;Instituciones - IPS;SI;KR 10 # 34 - 10 LLANADAS;8550359;;gerenciahso@gmail.com;VERONICA CORDOBA JARAMILLO;1;MUNICIPAL;SI;20170512;20180512;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;PEÑOL;554101979;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS;;890980486;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS;1;Instituciones - IPS;SI;TV 7A # 11-84;5748515750;5748515494;penohs01@edatel.net.co;MARIO ALEJANDRO CADAVID CADAVID;1;MUNICIPAL;SI;20061117;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;PEQUE;554306299;ESE HOSPITAL SAN FRANCISCO;;890983675;E.S.E. HOSPITAL SAN FRANCISCO;1;Instituciones - IPS;SI;CARRERA BOLIVAR NO. 11-170;0948552045 - 0948552132;8552132;"pequhs01@edatel.net.co;
gerencia@hospitalpeque.gov.co";SAMUEL DARLEY USUGA POSSO;1;MUNICIPAL;SI;20030421;20190129;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;PUEBLORRICO;557605929;ESE HOSPITAL SAN VICENTE DE PAUL;;890981532;E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE PUEBLO RICO;1;Instituciones - IPS;SI;CALLE 32 · 26A-38;8498080-8498326-8499054;8498080;hospitalpueblorrico@gmail.com;RAUL ALCIDES OSORIO BUSTAMANTE;1;MUNICIPAL;SI;20030415;20180130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;PUERTO NARE;558504725;EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES;;890985810;EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES;1;Instituciones - IPS;SI;KR 5 # 45 - 103;5748347037;5748347037;"pnarehoo@gmail.com;
gerenciahoo@gmail.com";DORIA LEDY RUFELES TORO;1;MUNICIPAL;SI;20070430;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;REMEDIOS;560405509;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL;;890985092;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL;1;Instituciones - IPS;SI;CL LAS PALMAS 12 - 120;8303727 8303899 8303471;8303727;info@hsvpremedios.gov.co;PEDRO GABRIEL MENDIVIL SUAREZ;1;MUNICIPAL;SI;20110621;20180621;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;RIONEGRO;561501376;HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA;;890907254;HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA;1;Instituciones - IPS;SI;carrera 48 5659;945313700;5311000;eserionegro@hsjdeserionegro.com;LUIS MARIA OTALVARO SANCHEZ;2;MUNICIPAL;SI;20030409;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SABANALARGA;562805107;ESE HOSPITAL SAN PEDRO;;890982140;E.S.E. HOSPITAL SAN PEDRO;1;Instituciones - IPS;SI;Calle 17- No.15-94;948554154;8554154;sabahs01@edatel.net.co;RAFAEL ANGEL QUINTERO;1;MUNICIPAL;SI;20030410;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SABANETA;563102206;ESE HOSPITAL VENANCIO DIAZ DIAZ;;800123106;ESE HOSPITAL VENANCIO DIAZ DIAZ;1;Instituciones - IPS;SI;KR 46B # 77SUR - 36;5742889701;5743011266;esehvdds@une.net.co;RUBEN DARIO CANO TORRES;1;MUNICIPAL;SI;20030416;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SALGAR;564204576;ESE HOSPITAL SAN JOSE;;890981424;E.S.E. HOSPITAL SAN JOSE;1;Instituciones - IPS;SI;CL 32A#33-04;948442020;8442020 extension 118;salghs01@edatel.net.co;JAIME ALBERTO VELEZ ESCOBAR;1;MUNICIPAL;SI;20030412;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN ANDRÉS;564702174;EMPRESA SOCIAL DEL ESTADO HOSPITAL GUSTAVO GONZALEZ OCHOA;;890982113;EMPRESA SOCIAL DEL ESTADO HOSPITAL GUSTAVO GONZALEZ OCHOA;1;Instituciones - IPS;SI;BRR EL CRUCERO;5748618101;5748618102;snanhs01@edatel.net.co;AURA MARIA VASCO OSPINA;1;MUNICIPAL;SI;20070301;20190130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN CARLOS;564903983;ESE HOSPITAL SAN VICENTE DE PAUL;;890981561;E.S.E. HOSPITAL SAN VICENTE DE PAÚL;1;Instituciones - IPS;SI;Calle 21 Nro 24-58;4 - 8358794;8358410;gerencia@hsvpsancarlos.gov.co;Paula Andrea González León;1;MUNICIPAL;SI;20030409;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN FRANCISCO;565206016;ESE HOSPITAL SAN FRANCISCO DE ASIS;;800133887;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS;1;Instituciones - IPS;SI;Carrera 10 No 9 -09;094 832 31 36 832 30 27;8323136;sfrahs01@edatel.net.co;ELIZABETH VANESSA SUÁREZ GARCÍA;1;MUNICIPAL;SI;20030416;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN JERÓNIMO;565605092;ESE HOSPITAL SAN LUIS BELTRAN;;890981848;E.S.E. HOSPITAL SAN LUIS BELTRAN;1;Instituciones - IPS;SI;CARRERA 10 No.23-08;8582545 8582020;8582545;e.s.e.hospital@sanjeronimo-antioquia.gov.co;JUAN DAVID RODRIGUEZ QUIJANO;1;MUNICIPAL;SI;20030415;20180130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN JOSÉ DE LA MONTAÑA;565805591;ESE HOSPITAL LAUREANO PINO;;890984427;E.S.E. HOSPITAL LAUREANO PINO;1;Instituciones - IPS;SI;CARRERA 21 Nª 15-11;48622663;8622014;snmohs01@edatel.net.co;CLAUDIA MARYORI RESTREPO OSSA;1;MUNICIPAL;SI;20030415;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN JUAN DE URABÁ;565902159;ESE HOSPITAL HECTOR ABAD GOMEZ;;800143438;E.S.E. HOSPITAL HECTOR ABAD GOMEZ;1;Instituciones - IPS;SI;kra 20 no 24-20 barrio la floresta;(094)8212014 - 8212500 - 82120;8212550;snjuhs01@edatel.net.co;MARCELA PATRICIA YANEZ PAYAREZ;1;MUNICIPAL;SI;20030415;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN LUIS;566002277;ESE HOSPITAL SAN RAFAEL;;890982091;E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS;1;Instituciones - IPS;SI;CARRERA 19 NRO 17 - 63;(4)8348505 (4)8348506;;gerencia@hospitaldesanluis.com.co;MARGARITA MARIA MONSALVE LONDOÑO;1;MUNICIPAL;SI;20030415;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN PEDRO;566404481;ESE HOSPITAL SANTA ISABEL;;800014405;ESE HOSPITAL SANTA ISABEL;1;Instituciones - IPS;SI;CL 43 A # 52 A - 109;5748687610;5748688504;hospital@esesantaisabel.gov.co;OSCAR HERNÁN OCAMPO VALENCIA;1;MUNICIPAL;SI;20030411;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN PEDRO DE URABA;566505514;ESE HOSPITAL OSCAR EMIRO VERGARA CRUZ;;890985660;E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ;1;Instituciones - IPS;SI;CL 54 # 47-102;8205065;8205273;esehoevc@gmail.com;JAMES JAIR CORREA ALFARO;1;MUNICIPAL;SI;20030416;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN RAFAEL;566701512;ESE HOSPITAL PBRO ALONSO MARIA GIRALDO;;891982128;E.S.E. HOSPITAL PRESBÍTERO ALONSO MARIA GIRALDO;1;Instituciones - IPS;SI;snrahs01@ edatel.net.co;8586612 - 8586531;8586647;"gerencia@esepresbiteroalonso-sanrafael.gov.co;
hospital@esepresbiteroalonso-sanrafael.gov.co;
sistemas@esepresbiteroalonso-sanrafael.gov.co";JOSE ALEJANDRO JARAMILLO ACOSTA;1;MUNICIPAL;SI;20030410;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SAN ROQUE;567005814;E.S.E. HOSPITAL MUNICIPAL SAN ROQUE;;890906211;E.S.E. HOSPITAL MUNICIPAL SAN ROQUE;1;Instituciones - IPS;SI;CL 25 # 18-30;8656735;8656735;esehospitalsr@gmail.com;JORGE ALBERTO MIRA BUSTAMANTE;1;MUNICIPAL;SI;20110506;20180506;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SANTA BÁRBARA;567904582;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA;;890905198;EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA;1;Instituciones - IPS;SI;KR SANTANDER # 45 - 90;5748463131;5748463710;jorge.valencia@hospitalsantamaria.gov.co;JORGE IVAN VALENCIA BEDOYA;1;MUNICIPAL;SI;20061117;20180130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Antioquia;SANTAFÉ DE ANTIOQUIA;504205478;ESE HOSPITAL SAN JUAN DE DIOS;;890982264;E.S.E. HOSPITAL SAN JUAN DE DIOS ANTIOQUIA;1;Instituciones - IPS;SI;CALLE 10 Nº 3-24;094-8531020;8531299;info@hospitalsantafedeantioquia.com;JEAN CARLO DAVID VANEGAS RODRIGUEZ;2;MUNICIPAL;SI;20030415;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
